name,vehicle,t,north,east,down,u,v,w,p_rad,p_deg,p_hat_div_b,q_deg,q_rad,q_hat_div_c,r_rad,r_deg,r_hat_div_b,phi_rad,phi_deg,theta_rad,theta_deg,psi_rad,psi_deg,speed,altitude,mach,alpha_rad,alpha_deg,beta_rad,beta_deg,gamma_rad,gamma_deg,u_dot,v_dot,w_dot,north_dot,east_dot,down_dot,p_rad_dot,q_rad_dot,r_rad_dot,phi_rad_dot,theta_rad_dot,psi_rad_dot,del_tail_alt_rad,del_tail_splay_rad,DIM_b,DIM_c_bar,DIM_S,DIM_wing_position,DIM_wing_incidence_rad,DIM_wing_incidence_deg,DIM_empennage_length,DIM_nose_length,DIM_tail_length,CDp,CDq,CDr,CYp,CYq,CYr,CLp,CLq,CLr,Clp,Clq,Clr,Cmp,Cmq,Cmr,Cnp,Cnq,Cnr,CL_0,Cm_0,CD_0,Cl_0,CY_0,Cn_0,CL,CD,CY,Cl,Cm,Cn,p_hat,q_hat,r_hat,drag_force_wind,side_force_wind,lift_force_wind,roll_moment_wind,pitch_moment_wind,yaw_moment_wind,qbar,X_total,Y_total,Z_total,L_total,M_total,N_total
sim_raptor_glider_3dof,raptor_glider_3dof,0.0,-15.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-0.0,0.035264039495724236,0.0,0.0,0.0,0.0,0.0,0.0,-6.057038131377118,0.0,-21.000414269576403,12.0,0.0,0.0,0.0,-44.39147892822734,0.0,0.0,0.0,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.00023438809890450907,0.0,0.01196185561342099,0.0,6.078735799731817,0.0,-0.5143073165338748,0.0,0.19419993555367376,0.0,-3.7358831885452055,0.0,-0.04629870080356853,0.0,-0.014569985697286505,0.686098244087284,-0.1933871109267709,0.13489513930775807,0.0,0.0,0.0,0.686098244087284,0.13489513930775807,0.0,0.0,-0.1933871109267709,0.0,0.0,0.0,0.0,1.6656854861287078,0.0,8.471942674133512,0.0,-0.33431222780848013,0.0,88.20001620075907,-1.6656854861287078,0.0,-8.471942674133512,0.0,-0.33431222780848013,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.001,-14.988003032266484,0.0,-0.00001042912306553987,11.99393119764431,0.0,-0.02105073599430437,0.0,0.0,0.0,-2.5320117339745325,-0.044191941456986364,-0.0018422597505275632,0.0,0.0,0.0,0.0,0.0,-0.00002212978440373232,-0.001267943247868295,0.0,0.0,11.993949670867865,0.00001042912306553987,0.03524625957526775,-0.0017551138181755369,-0.10056061434654961,0.0,0.0,0.0017329840337718045,0.09929267109868133,-6.080637107065938,0.0,-21.09987249091634,11.993931660555681,0.0,-0.020785312877614405,0.0,-43.9926498150872,0.0,0.0,-0.044191941456986364,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.00019764276477012886,0.0,0.011942124930453457,0.0,6.079887370999765,0.0,-0.5145601386080346,0.0,0.19218896163440602,0.0,-3.7371274808342534,0.0,-0.04577005100656953,0.0,-0.014351970410375918,0.6789965984133705,-0.19280692096760166,0.1343527102336894,0.0,0.0,0.0,0.6774284959625837,0.1343527102336894,0.0,0.0,-0.19184305463192727,0.0,0.0,-0.00025791636507385885,0.0,1.6573150889543784,0.0,8.356455676209622,0.0,-0.3313086457574217,0.0,88.11109876765472,-1.6719790596364505,0.0,-8.353534030377148,0.0,-0.3313086457574217,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.002,-14.976012143607033,0.0,-0.00004142749517001144,11.987838595072363,0.0,-0.042197457186110156,0.0,0.0,0.0,-5.041214345733508,-0.08798578863182147,-0.003669770945057638,0.0,0.0,0.0,0.0,0.0,-0.00008825178527447916,-0.005056454830722443,0.0,0.0,11.987912862833943,0.00004142749517001144,0.03522851938885639,-0.003520007595150214,-0.20168157905610182,0.0,0.0,0.003431755809875735,0.19662512422537937,-6.104632363996542,0.0,-21.192426957299702,11.987842272390383,0.0,-0.041139508865561135,0.0,-43.59529139941634,0.0,0.0,-0.08798578863182147,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.0001605821246955695,0.0,0.011922259309411333,0.0,6.081031083605773,0.0,-0.5148103349716888,0.0,0.19016562965202116,0.0,-3.7383670364238393,0.0,-0.04523903376653649,0.0,-0.01413483505521889,0.6718290640336064,-0.19222242558080208,0.13381284808831426,0.0,0.0,0.0,0.6687048252674812,0.13381284808831426,0.0,0.0,-0.19030177247828994,0.0,0.0,-0.0005137679323080694,0.0,1.6489943889644472,0.0,8.240542821506724,0.0,-0.32831613952900446,0.0,88.02242473736464,-1.6779908864995934,0.0,-8.23468730874139,0.0,-0.32831613952900446,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.003,-14.96402735389815,0.0,-0.00009256397550809484,11.981721812677158,0.0,-0.06343334186483034,0.0,0.0,0.0,-7.527692914467323,-0.13138302643650268,-0.005482567001134963,0.0,0.0,0.0,0.0,0.0,-0.00019796920546931665,-0.011342799946950057,0.0,0.0,11.981889725132833,0.00009256397550809484,0.035210819375041384,-0.005294126355430934,-0.3033310963751689,0.0,0.0,0.005096157149961617,0.29198829642821883,-6.128991424080358,0.0,-21.278223473602168,11.981734135732705,0.0,-0.06106132868988054,0.0,-43.199436418573974,0.0,0.0,-0.13138302643650268,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.00012323407944846672,0.0,0.0119022604846993,0.0,6.082166320635443,0.0,-0.5150577771831895,0.0,0.18813055847550877,0.0,-3.7396012772181195,0.0,-0.04470580927376185,0.0,-0.013918686837326395,0.6645981892886607,-0.19163379068595582,0.1332758656938719,0.0,0.0,0.0,0.6599297654775704,0.1332758656938719,0.0,0.0,-0.18876342464757287,0.0,0.0,-0.0007675593801588948,0.0,1.6407271217216806,0.0,8.124236590123038,0.0,-0.32533495566828063,0.0,87.93399600035772,-1.6837146629449602,0.0,-8.115436562134612,0.0,-0.32533495566828063,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.004,-14.952048680811325,0.0,-0.00016340563667308094,11.975580502001616,0.0,-0.0847517016829365,0.0,0.0,0.0,-9.991534455727999,-0.1743851735789132,-0.007280682832579312,0.0,0.0,0.0,0.0,0.0,-0.000350886157701928,-0.0201042959258823,0.0,0.0,11.975880393977699,0.00016340563667308094,0.03519315993410826,-0.007076925147350829,-0.4054779428732007,0.0,0.0,0.006726038989648901,0.38537364694731846,-6.153682146402057,0.0,-21.357408048509583,11.97560950297668,0.0,-0.08054963112320504,0.0,-42.80511680264433,0.0,0.0,-0.1743851735789132,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.000085626991851722,0.0,0.01188212998333428,0.0,6.083292487558385,0.0,-0.5153023434033643,0.0,0.18608435686706615,0.0,-3.7408296458129184,0.0,-0.04417053354036781,0.0,-0.013703629432965287,0.6573065321654269,-0.19104118012029447,0.13274206810639202,0.0,0.0,0.0,0.6511058589202654,0.13274206810639202,0.0,0.0,-0.18722816893483213,0.0,0.0,-0.0010192955965611038,0.0,1.6325169081685658,0.0,8.007569407785695,0.0,-0.32236533464071443,0.0,87.84581425234992,-1.6891445240617164,0.0,-7.995815784070687,0.0,-0.32236533464071443,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.005,-14.940076139688639,0.0,-0.00025351841638597696,11.969414347945937,0.0,-0.10614600057845464,0.0,0.0,0.0,-12.432827871305122,-0.21699378168799222,-0.009064154825589239,0.0,0.0,0.0,0.0,0.0,-0.000546608353875948,-0.031318351723685196,0.0,0.0,11.969884995531615,0.00025351841638597696,0.03517554143680865,-0.008867870646685119,-0.5080915613230053,0.0,0.0,0.00832126229280917,0.4767732095993201,-6.17867280405635,0.0,-21.430126492401392,11.969470580118786,0.0,-0.09960340317347689,0.0,-42.412363572326385,0.0,0.0,-0.21699378168799222,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,0.00004778960292889774,0.0,0.011861869117513552,0.0,6.084409013107129,0.0,-0.5155439185159945,0.0,0.18402762162161285,0.0,-3.742051606431952,0.0,-0.04363335797049025,0.0,-0.013489762812230122,0.6499566513634436,-0.19044475509168024,0.13221175209336625,0.0,0.0,0.0,0.6422356478190617,0.13221175209336625,0.0,0.0,-0.18569616017403406,0.0,0.0,-0.0012689816755824936,0.0,1.6243672496918977,0.0,7.8905735411874,0.0,-0.31940751006319,0.0,87.75788103837667,-1.6942750490947551,0.0,-7.875858799443604,0.0,-0.31940751006319,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.006,-14.928109743715664,0.0,-0.00036246731646762755,11.963223066564458,0.0,-0.12760984665276837,0.0,0.0,0.0,-14.8516637944203,-0.2592104326118685,-0.010833020739531954,0.0,0.0,0.0,0.0,0.0,-0.0007847430579843754,-0.04496246522469475,0.0,0.0,11.963903644435735,0.00036246731646762755,0.03515796422003507,-0.010666440506015002,-0.6111420234220458,0.0,0.0,0.009881697448030627,0.566179558197351,-6.203932122157455,0.0,-21.49652439778138,11.963319523889673,0.0,-0.1182217520712725,0.0,-42.021206884727164,0.0,0.0,-0.2592104326118685,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,9.750995427401499e-6,0.0,0.01184147900249196,0.0,6.085515348679227,0.0,-0.5157823939244138,0.0,0.181960938289394,0.0,-3.7432666442669134,0.0,-0.043094429609208965,0.0,-0.013277183341812788,0.6425511065079993,-0.18984467437696,0.13168520630667543,0.0,0.0,0.0,0.6333216745503818,0.13168520630667543,0.0,0.0,-0.18416755045022817,0.0,0.0,-0.0015166229035344736,0.0,1.616281530532834,0.0,7.773281100976781,0.0,-0.31646170904888027,0.0,87.67019773161331,-1.6991012550382136,0.0,-7.755599266715108,0.0,-0.31646170904888027,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.007,-14.916149503985627,0.0,-0.0004898165262276808,11.957006404383039,0.0,-0.1491369909229135,0.0,0.0,0.0,-17.248134529472786,-0.30103673736622305,-0.01258731967586317,0.0,0.0,0.0,0.0,0.0,-0.0010648991046864063,-0.06101422430579111,0.0,0.0,11.957936443906974,0.0004898165262276808,0.035140428587107975,-0.01247212327687915,-0.7146000253320496,0.0,0.0,0.011407224172192743,0.6535858010262584,-6.229429322940811,0.0,-21.556747037577423,11.95715844051874,0.0,-0.13640390335329647,0.0,-41.63167603894633,0.0,0.0,-0.30103673736622305,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,-0.00002845945449387148,0.0,0.01182096056792303,0.0,6.086610968097321,0.0,-0.5160176674259377,0.0,0.17988488124090746,0.0,-3.744474265209401,0.0,-0.04255389121939694,0.0,-0.013065983819263317,0.635092456039178,-0.18924109432965555,0.13116271128513718,0.0,0.0,0.0,0.6243664795194501,0.13116271128513718,0.0,0.0,-0.18264248908646286,0.0,0.0,-0.0017622247546208443,0.0,1.6082630185235187,0.0,7.6557240177349035,0.0,-0.31352815224930486,0.0,87.58276553524883,-1.703618592666092,0.0,-7.635070652141723,0.0,-0.31352815224930486,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.008,-14.904195429493928,0.0,-0.0006351295109146369,11.950764138678931,0.0,-0.17072133055154443,0.0,0.0,0.0,-19.622334048587177,-0.3424743360740352,-0.014327092086828669,0.0,0.0,0.0,0.0,0.0,-0.0013866869652411832,-0.07945131061412408,0.0,0.0,11.951983486896209,0.0006351295109146369,0.03512293481117931,-0.014284418705205526,-0.8184369046060047,0.0,0.0,0.012897731739964342,0.7389855939918806,-6.255134174226586,0.0,-21.610939208302675,11.950989385582066,0.0,-0.15414920286674783,0.0,-41.243799455574276,0.0,0.0,-0.3424743360740352,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,-0.00006681213316079727,0.0,0.011800314564820464,0.0,6.087695367576185,0.0,-0.5162496431300071,0.0,0.17780001330117126,0.0,-3.7456739958171252,0.0,-0.04201188124717601,0.0,-0.012856253466479626,0.627583253556535,-0.1886341687614488,0.13064453935661977,0.0,0.0,0.0,0.6153725974586396,0.13064453935661977,0.0,0.0,-0.1811211224843052,0.0,0.0,-0.0020057928921560137,0.0,1.6003148648717311,0.0,7.537934000131554,0.0,-0.3106070536999299,0.0,87.49558549987958,-1.707822943546989,0.0,-7.514306185574502,0.0,-0.3106070536999299,0.0
sim_raptor_glider_3dof,raptor_glider_3dof,0.009000000000000001,-14.89224752720588,0.0,-0.0007979691409289399,11.944496076676336,0.0,-0.1923569072336798,0.0,0.0,0.0,-21.974357927415415,-0.3835248968451161,-0.01605237974002763,0.0,0.0,0.0,0.0,0.0,-0.001749718765356162,-0.10025150058974928,0.0,0.0,11.946044856164606,0.0007979691409289399,0.03510548313545683,-0.016102837622819718,-0.9226246339720452,0.0,0.0,0.014353118857463557,0.822373133382296,-6.281017027062188,0.0,-21.659245134055286,11.944814362868017,0.0,-0.17145711451784765,0.0,-40.85760468442169,0.0,0.0,-0.3835248968451161,0.0,0.20440342650225643,0.3490658503988659,1.0,0.14,0.14,0.75,0.08726646259971647,5.0,0.184,0.175,0.174,0.0,0.0,0.0,-0.0001052772362599934,0.0,0.011779541576919232,0.0,6.088768065420267,0.0,-0.5164782313176263,0.0,0.17570688584654573,0.0,-3.7468653829907654,0.0,-0.04146853390865492,0.0,-0.012648077974073422,0.6200260458284352,-0.188024048956903,0.1301309546669367,0.0,0.0,0.0,0.6063425554295241,0.1301309546669367,0.0,0.0,-0.17960359412214855,0.0,0.0,-0.002247333163603869,0.0,1.5924401052023562,0.0,7.419942512741625,0.0,-0.30769862087837974,0.0,87.4086585250177,-1.7117106145790377,0.0,-7.3933388366139985,0.0,-0.30769862087837974,0.0
